,channel_name,publish_date,length,recipe_0,recipe_1,recipe_2,recipe_3,recipe_4,recipe_5,recipe_6,recipe_7,recipe_8,recipe_9,recipe_10,recipe_11,genome_0,genome_1,genome_2,genome_3,genome_4,genome_5,genome_6,genome_7,genome_8,genome_9,genome_10,genome_11,genome_12,genome_13,genome_14,genome_15,genome_16,genome_17,genome_18,genome_19,genome_20,genome_21,genome_22,genome_23,genome_24,genome_25,genome_26,genome_27,genome_28,genome_29,Views
296,Italian,28.07.16,273,0.110248081,0.034075211,0.476548228,0.063886184,0.3626275,0.36817649,0.05850335,0.292664507,0.339159059,0.155192049,0.070660103,0.073365647,0.041046701,0.017663073,0.002878142,0.12658295,0.007692455,0.002170935,0.024553796,0.00981652,0.005563597,0.01658397,0.12145634,0.000423208,0.00809393,0.000313498,0.000282455,0.002284107,0.000419262,0.008812754,0.019876827,0.000227716,0.001768482,0.001931369,0.035036117,0.001233249,0.001175729,0.00202816,0.011952108,0.000498509,0.008436284,0.00143143,27401
297,Italian,25.07.16,75,0.179348064,0.058964603,0.250968678,0.095468196,0.643149699,0.456064748,0.040679833,0.264726421,0.279209341,0.17701908,0.024048566,0.084199687,0.15627943,0.029071579,0.005221135,0.000217568,0.004915878,0.000886583,0.001296948,3.11e-06,0.000140472,1.28e-05,5.31e-06,0.000309536,0.01042873,0.003909901,1.31e-05,3.2e-05,8.39e-05,6.29e-06,2.21e-06,5.77e-06,0.959236622,4.16e-07,5.5e-06,8.03e-05,0.000182858,0.935178995,0.000409473,7.33e-05,0.000119937,0.0032839,1492
298,Italian,18.07.16,35,0.19037004,0.067394844,0.33917263,0.077153209,0.371822884,0.644327996,0.106573373,0.27002578,0.085646757,0.129450982,0.04997785,0.121956658,0.05163648,0.024234872,0.002227875,0.000507883,0.001052112,0.000170425,0.002241693,2.1e-05,9.71e-05,9.56e-05,2.2e-05,0.002225324,0.000207779,0.002438403,5.53e-05,6.62e-05,1.02e-05,3.2e-05,1.06e-05,4.9e-06,0.963541925,1.11e-05,4.35e-05,7.42e-05,9.3e-05,0.93412447,5.01e-05,5.46e-05,0.000356883,0.000439409,394
299,Italian,19.06.16,585,0.046571468,0.143644819,0.530445837,0.014319045,0.088349088,0.913249281,0.019467192,0.054119482,0.03263125,0.036529711,0.062298126,0.015483961,8.78e-05,4.23e-05,6.13e-05,0.985138416,0.000121731,0.000684585,9.99e-06,4.49e-05,0.002772952,0.989197135,8.7e-05,5.82e-06,3.73e-05,1.16e-05,0.002372559,0.002060873,1.12e-05,1.23e-05,3.17e-06,6.87e-06,1.37e-06,0.000118276,8.2e-07,0.000809563,1.07e-06,7.03e-07,1.11e-05,0.000250614,8.6e-07,7.32e-05,8531
300,Italian,13.06.16,137,0.084408901,0.015394874,0.258346219,0.043880025,0.207141769,0.576708935,0.012506539,0.250663035,0.172628228,0.057044899,0.019901187,0.034479307,0.003307242,0.002741227,0.002265466,0.000103343,0.007134122,5.4e-05,0.000603346,2.04e-05,2.16e-05,1.04e-05,0.000320729,0.000232039,0.000501503,0.000549274,9.28e-06,1.21e-05,3.03e-05,7.42e-05,0.003941352,0.010246002,5.26e-06,0.000214699,3.45e-05,0.157779396,4.44e-05,1.69e-06,4.13e-05,3.11e-05,3.92e-06,0.001363434,36
301,Italian,30.05.16,36,0.050360041,0.04454089,0.2914995,0.05423278,0.395239205,0.734076169,0.183641643,0.164909555,0.101014867,0.213151443,0.034207735,0.087224716,0.002218129,0.001946712,0.935477138,0.000389476,0.001370848,0.000106781,0.000123847,0.000354999,0.000241842,7.08e-05,2.71e-05,0.000109644,0.000193385,0.001405888,9.28e-06,1.55e-05,0.000159937,0.000976449,2.79e-05,9.42e-05,2.17e-05,6.49e-05,2.61e-05,5.86e-06,3.14e-06,9.55e-06,0.000985317,0.032021381,2.29e-06,0.000211102,239
302,Italian,06.03.16,15,0.014329171,0.007201526,0.263532288,0.0158349,0.511938808,0.412089907,0.007017857,0.382189405,0.205699087,0.223615302,0.005956072,0.019493876,0.09336964,0.093056217,0.194925115,0.000593581,0.021831235,0.001293721,0.014666269,0.000604117,0.00097295,0.000161072,0.003000412,0.002408575,0.012017542,0.016128607,0.000149236,0.000128992,0.000283119,0.002874549,0.001116788,0.016670968,0.000748437,0.000645168,0.003079142,0.032342788,0.008560543,0.000364557,0.00190534,0.000225397,0.000196803,0.002926269,43904
303,Italian,06.03.16,45,0.021056949,0.008159948,0.133072824,0.033585534,0.587808096,0.537603009,0.023161168,0.253891019,0.208506741,0.144681269,0.00996134,0.071273984,0.00793752,0.009747298,0.015646279,0.000884821,0.002670079,0.000317809,0.030715596,0.00099069,0.003730305,5.66e-05,0.00065596,0.000256341,0.003765878,0.006589218,2e-05,6.95e-05,1.72e-05,0.000385305,7.14e-05,0.000133167,0.000600234,1.27e-05,0.000102362,0.001288544,0.00035023,0.000170211,0.004219715,4.46e-05,0.000149275,0.00107565,25750
304,Italian,01.02.16,191,0.060929386,0.006940081,0.198877624,0.103595519,0.293116634,0.456774903,0.012395114,0.315598563,0.227626643,0.058661528,0.010847015,0.040874531,0.051928852,0.047886461,0.090697855,2.45e-05,0.001005957,0.000668308,0.000213252,0.000883751,1.22e-05,5.98e-06,0.001571806,0.001420256,0.003120636,0.002936356,6.39e-05,5.18e-06,0.623572052,0.009444812,0.023415027,4.36e-05,9.85e-05,0.000174234,0.00223239,0.000675736,0.000683909,5.85e-05,3.38e-05,1.39e-05,7.59e-05,8.53e-05,375
305,Italian,05.01.16,45,0.402056646,0.694462885,0.441294219,0.032188844,0.203764895,0.871660219,0.013974171,0.078192872,0.050147678,0.116633463,0.198660545,0.04405837,0.091043323,0.110353835,0.000346016,0.772890925,0.000215909,0.000545461,0.000122663,1.83e-05,0.034677811,0.119585678,1.33e-05,9.19e-05,4.97e-06,4.71e-05,2.81e-06,0.027914543,4.08e-05,2.82e-06,1.42e-06,1.28e-06,0.169136673,3.27e-06,3.2e-06,5.83e-06,1.21e-05,0.171413556,4.18e-05,0.000681794,4.85e-06,0.000126898,190
306,Italian,04.01.16,278,0.181890116,0.58759097,0.405903884,0.039053941,0.198173458,0.92173077,0.011494034,0.049713384,0.0285559,0.077987312,0.102398693,0.036369619,0.051502939,0.04049895,3.24e-05,0.849820793,2.16e-05,0.002016628,3.75e-06,2.11e-06,0.040885344,0.589353323,7.76e-06,1.87e-05,7.73e-06,2.49e-05,2.71e-05,0.051233567,6.47e-05,5.44e-06,5.27e-07,6.41e-08,0.448903322,2.5e-06,4.69e-07,1.76e-06,7.73e-06,0.432821751,2.73e-06,0.003430034,1.75e-06,1.87e-05,198
307,Italian,16.12.15,239,0.058231508,0.017215049,0.24243262,0.044465902,0.356755255,0.494083201,0.030141854,0.359281948,0.146634923,0.095760984,0.023507384,0.061344903,0.377240807,0.271364748,0.008322388,0.006703231,0.01297762,0.007077193,0.00259919,0.005760667,0.001185675,0.000187796,0.032725852,0.031015232,0.001824324,0.000641158,0.001073151,0.000565633,0.000624328,0.000425415,0.004586626,0.143334851,0.00229246,0.003346155,0.003517767,0.003839395,0.111212365,0.0014282,0.000241379,0.00690107,2.22e-05,0.00144646,728
308,Italian,08.10.15,607,0.080072756,0.248431714,0.479903557,0.043233783,0.166500092,0.868518988,0.094905121,0.078761251,0.052719773,0.050044679,0.092018033,0.062888231,0.010558359,0.010192508,0.000495552,0.98483783,0.000365686,0.00469993,1.13e-05,0.000128753,0.004728154,0.970427871,0.0001691,1.3e-05,9.33e-05,0.000114615,0.000630003,0.00352721,4e-05,2.53e-05,2.01e-05,1.21e-05,7.31e-06,0.000127237,2.84e-05,1.79e-05,0.000116343,5.6e-06,9.34e-07,0.002441697,3.34e-06,0.000129664,20635
309,Italian,14.09.15,231,0.060508723,0.015129289,0.359239482,0.094792315,0.506216228,0.410189457,0.015242959,0.257139469,0.332671151,0.188422679,0.017454883,0.063311651,0.050248288,0.012672865,0.006906969,0.000338478,0.027374674,0.027488098,0.028061464,0.03776164,0.000551696,3.03e-06,0.001231338,0.000887493,0.002976997,0.000383491,0.002850606,0.000485711,0.000166274,0.000891414,0.000841275,9.61e-05,0.003691513,0.001813358,9.26e-05,0.001027303,0.000374446,0.001155626,0.001571068,4.4e-05,0.003558566,0.006835018,708
310,Italian,07.09.15,15,0.056435428,0.032212268,0.439800062,0.087795646,0.623325396,0.468654132,0.018591781,0.35607862,0.175245648,0.388545189,0.034560291,0.079068363,0.039220516,0.014201405,0.032181133,0.002660009,0.006503687,0.005777876,0.002496214,0.012470552,0.000104745,8.85e-05,0.000682073,0.002458516,0.02949575,0.003997142,5.75e-05,9.49e-05,0.004436851,0.005913419,0.00058161,0.000268369,0.000151899,3.34e-05,0.001025222,0.00054511,0.00107183,7.32e-05,0.002196455,0.000263526,0.000156649,0.001063756,21641
311,Italian,07.09.15,15,0.286099552,0.228235754,0.247256524,0.117954435,0.507182196,0.305841455,0.053195217,0.384367822,0.309769123,0.143148154,0.316674109,0.221955575,0.097939141,0.069697507,0.044269241,0.002973611,0.004746456,0.024634177,0.002313904,0.000793936,0.000529715,0.000205772,0.004119999,0.003143712,0.058205374,0.007924706,0.001140993,0.00051827,0.002261304,0.000138378,0.000398055,7.91e-05,7.96e-05,0.000241747,3.04e-05,0.000644912,0.00667571,4.17e-05,0.000440264,0.004065608,3.57e-05,0.000875158,1657
312,Italian,07.09.15,40,0.198931487,0.060913721,0.33364837,0.311857648,0.551367582,0.472220869,0.304558361,0.288718463,0.239061394,0.247969629,0.136933929,0.305759659,0.083877541,0.047912627,0.028580088,0.002187839,0.001657042,0.041060254,0.000826602,0.019054534,7.62e-05,9.3e-05,0.003327732,0.002814679,0.03085611,0.008906432,0.054390755,7.53e-05,0.00176944,0.003672301,0.001973319,8.74e-05,0.000115877,0.000165187,6.33e-05,0.001413132,0.005314148,3.48e-05,0.000209141,0.000683553,0.000165146,0.000243688,2828
313,Italian,02.09.15,499,0.139994164,0.089770801,0.146538279,0.169757807,0.58342512,0.511363532,0.110419915,0.25585147,0.232785016,0.127598894,0.096856195,0.269434232,0.000835618,0.000614635,0.000340555,0.010413685,1.21e-05,0.000177974,0.000433184,0.000507009,6.67e-05,7.95e-05,2.86e-05,0.000158134,7.48e-05,0.00049741,2.25e-05,3e-05,2.8e-05,5.5e-05,5.79e-07,1.02e-06,2.03e-05,1.01e-06,3.44e-06,1.14e-06,4.11e-07,1.08e-05,0.725416839,0.000398434,8.19e-05,8.53e-06,13907
314,Italian,02.09.15,517,0.087103934,0.38992944,0.562168201,0.023164651,0.085560398,0.913821591,0.008447186,0.055195792,0.030982633,0.037086408,0.094015105,0.015049641,8.01e-05,4.35e-05,0.000324996,0.984843016,1.95e-05,0.000217913,9.9e-07,6.28e-06,0.078437328,0.992420614,4.26e-06,1.9e-06,4.02e-06,1.97e-05,0.006554535,0.033217054,4.27e-05,1.81e-06,6.9e-07,5.59e-06,3.1e-06,3.95e-05,2.5e-07,1.7e-05,2.95e-06,1.63e-06,4.37e-07,0.000327697,1.15e-06,1.29e-05,34999
315,Italian,01.09.15,692,0.095928298,0.155340997,0.459247624,0.061320525,0.191476013,0.803849012,0.090163968,0.111787455,0.084363542,0.057124047,0.087430727,0.093067018,0.021008138,0.011829779,9.86e-05,0.985081792,5.51e-05,0.000994872,2.28e-06,8.09e-05,0.050724816,0.975306213,0.00056773,3.38e-05,2.96e-06,1.69e-05,0.00163374,0.009796425,0.000476469,1.97e-05,9.33e-07,2.99e-06,2.73e-06,0.005500077,3.03e-06,3.14e-05,6.32e-06,1.7e-06,2.23e-06,0.004613713,2.88e-07,2.45e-05,8518
316,Italian,31.08.15,625,0.074830641,0.181684096,0.454398405,0.040088823,0.134685566,0.846664245,0.148747545,0.05538416,0.097951606,0.042359776,0.083682828,0.086288883,2.17e-05,1.12e-05,5.5e-05,0.994363666,1.74e-05,0.00010855,2.87e-06,3.47e-05,0.00785684,0.98262018,8.73e-06,1.8e-06,2.11e-05,3.16e-05,9.75e-05,0.000423138,1.58e-05,0.014731983,4.19e-07,4.57e-06,2.22e-06,3.41e-05,4.67e-06,6.77e-05,3.67e-07,9.29e-07,1.34e-06,0.000677277,1.24e-06,5.89e-06,13033
317,Italian,31.08.15,483,0.130654925,0.179170889,0.478591924,0.073818401,0.269890424,0.784743805,0.076099368,0.131847027,0.083409186,0.101865253,0.102874574,0.093695021,2.48e-05,1.99e-05,2.84e-05,0.98895359,1.31e-05,0.00030502,2.21e-07,1.28e-05,0.06716609,0.990077496,1.54e-05,1.83e-06,9.26e-06,5.02e-06,0.001083237,0.057500046,1.32e-05,3.49e-06,1.03e-06,9.1e-07,1.29e-06,2.4e-05,2.3e-07,0.000454423,4.65e-07,4.66e-07,3.28e-07,5.17e-05,1.35e-07,4.84e-06,48154
318,Italian,27.08.15,433,0.198337639,0.05041963,0.051768391,0.464202518,0.583033481,0.194426085,0.393999635,0.334666059,0.470907879,0.061456436,0.165218484,0.667947367,0.000498497,0.000725098,1.53e-05,0.00234445,2.35e-05,0.000160198,3.69e-05,6.77e-05,0.001187166,1.63e-05,0.004938975,3.78e-05,3.43e-06,1.41e-06,0.000295929,0.024193563,1.72e-06,1.01e-06,1.44e-05,4.06e-06,1.02e-06,5.17e-06,1.34e-06,4.13e-05,6.46e-07,4.61e-07,2.43e-06,5.36e-07,1.97e-06,4.34e-05,7701
319,Italian,18.08.15,30,0.052148564,0.044933628,0.16687926,0.241977054,0.7856129,0.355278474,0.031892668,0.30807766,0.336643837,0.327468923,0.026448038,0.144978971,0.237801522,0.049961913,0.016357269,0.005978501,0.002598783,0.002871325,0.003674128,0.028774317,5.82e-05,0.000191944,0.007474945,0.01337065,0.000926449,0.015025156,0.000127891,3.88e-05,0.001292308,0.008201617,0.00243389,0.000473324,0.000435219,0.001439735,0.037747018,0.001249036,0.001074388,0.000274548,0.000759369,0.000635879,0.000886404,0.000679298,1224
320,Italian,09.07.15,638,0.115345124,0.281792022,0.517525892,0.052216788,0.160927772,0.834800275,0.104896131,0.098430834,0.066768902,0.060137662,0.126913555,0.065801346,0.000148487,8.11e-05,0.000102993,0.987739563,3.96e-05,0.001307404,9.68e-07,4.2e-06,0.250980377,0.988850057,5.42e-05,1.67e-05,1.19e-06,1.36e-05,0.028014973,0.112278193,0.000719524,7.83e-07,2.95e-06,2.07e-06,1.72e-06,0.000400494,2.97e-06,0.000124055,3.61e-05,7.75e-07,6.17e-07,0.000279135,1.21e-06,2.23e-05,83502
321,Italian,08.07.15,426,0.042852596,0.350520202,0.581356306,0.014840458,0.071864086,0.896797822,0.025996783,0.06869867,0.034503532,0.040245175,0.044794477,0.014407537,1.65e-05,9e-06,0.00044399,0.994644523,5.03e-05,0.000446302,3.59e-06,2.28e-05,0.001372039,0.99252367,1.36e-06,3.82e-07,2.82e-05,2.47e-05,0.001086162,0.00027536,3.43e-05,4.6e-06,7.17e-07,1.21e-06,1.28e-06,3.36e-05,3.98e-06,2.76e-05,1.61e-06,7.06e-07,7.35e-07,0.000131871,4.09e-07,2.79e-05,3694901
322,Italian,08.07.15,576,0.15365608,0.209671921,0.538328219,0.091126108,0.178492577,0.850531057,0.043370784,0.097957362,0.051511594,0.066866623,0.133983681,0.067429946,6.45e-05,2.29e-05,1.95e-05,0.990291536,1.15e-05,0.00261687,9.37e-08,5.05e-06,0.064473808,0.990900934,3.66e-05,2.38e-06,1.4e-05,4.18e-06,0.006058254,0.042762246,4.64e-05,9.98e-07,6.26e-06,3.21e-06,1.13e-06,3.12e-05,2.25e-07,0.004023111,2.38e-06,4.38e-07,1.8e-07,4.76e-05,1.55e-07,4.52e-06,15968
323,Italian,08.07.15,587,0.129035643,0.212828445,0.391931708,0.067810103,0.296960263,0.772757235,0.117868133,0.131772308,0.095470471,0.118557797,0.118549245,0.11178177,0.000337714,0.000107501,6.69e-05,0.975647509,5.19e-06,9.91e-05,3.06e-07,2.53e-06,0.087747552,0.872427821,0.000331475,1.85e-05,4.39e-07,1.44e-05,0.027441133,0.036950585,1.23e-05,1.97e-06,4.42e-06,2.08e-07,1.88e-06,0.027849393,5.66e-05,5.24e-06,6.77e-06,1.22e-06,4.03e-07,0.000610713,1.74e-05,2.88e-06,17434
324,Italian,07.07.15,727,0.093419397,0.298377378,0.465122707,0.056017381,0.133103161,0.911621071,0.076725693,0.044728895,0.043650043,0.044259225,0.099162164,0.055960249,1.98e-05,1.34e-05,0.000314096,0.991635799,9.64e-05,0.003441809,7.48e-07,1.27e-05,0.016175216,0.99297905,7.22e-05,1.11e-06,5.2e-06,1.74e-05,0.003356145,0.050980616,1.41e-05,1.19e-06,2.77e-05,1.06e-06,6.27e-07,9.19e-06,3.73e-06,0.000191187,1.35e-06,3.03e-07,6.23e-07,0.000129901,8.17e-08,5.1e-05,4265
325,Italian,22.06.15,651,0.464142493,0.138148631,0.34187198,0.294694189,0.428750238,0.504128489,0.050783463,0.293073453,0.202798068,0.14493184,0.134972401,0.244822898,0.248496771,0.093456291,0.00873767,0.000161861,0.000261337,0.002712381,0.000149482,0.019978127,5.71e-05,3.54e-06,0.001092323,0.000909679,4.52e-05,0.003220123,0.003030261,2.47e-05,0.016993374,0.000574285,0.017190665,7.23e-06,0.000300523,0.60508728,0.037040345,3.81e-05,0.000691488,0.00016223,0.000166978,0.000199437,0.001461972,5.55e-05,12265
326,Italian,19.05.15,256,0.041081152,0.012571792,0.454311494,0.041423208,0.377650643,0.530989878,0.016817251,0.332976708,0.136033478,0.275680083,0.012972958,0.039724839,0.036139537,0.038773078,0.016236283,0.016099416,0.005180239,0.007867037,0.004440786,0.005700251,0.000590486,0.003117222,0.012015479,0.00084055,0.001767974,0.000862809,2.15e-05,0.000318714,0.00021092,0.003355771,0.008614196,0.122387059,0.000553671,0.000714005,0.000848467,0.053850371,0.002370985,0.00038156,0.001881959,3.46e-05,9.8e-06,0.000578561,36662
327,Italian,13.05.15,15,0.100870498,0.267045421,0.242587561,0.114802,0.727199359,0.501562079,0.083850393,0.265619798,0.232796523,0.312959552,0.032580184,0.102172364,0.01098956,0.002954938,0.007568986,0.101578549,0.003299062,0.000621696,0.004408403,0.000692629,0.00251808,0.000528436,6.04e-05,0.002537036,0.000719462,0.021068554,1.89e-05,0.006909573,3.12e-05,0.000238322,3.44e-05,0.00014237,0.000442956,1.54e-05,5.93e-05,0.000282262,3.77e-05,0.000201591,0.000154055,0.002264022,0.000104162,0.001255676,58493
328,Italian,13.05.15,15,0.143248815,0.060417261,0.308125816,0.308936953,0.513859465,0.487197294,0.041763607,0.220279244,0.292501862,0.135127171,0.081103712,0.12909152,0.089700021,0.074380368,0.080850638,0.035843339,0.008955343,0.028676003,0.006205877,0.006058661,0.000386777,0.001243005,0.00123693,0.004494235,0.019197702,0.01258919,0.000238435,0.0031455,0.001713743,0.000385078,0.000106457,0.000955476,0.003501641,6.72e-05,5.07e-05,0.000671408,0.000964433,0.001607751,0.001865142,0.000729668,0.000371018,0.003282124,34666
329,Italian,13.05.15,15,0.147881827,0.047561026,0.344914645,0.338027084,0.384890309,0.463654035,0.133501502,0.267075116,0.269249248,0.094264409,0.051290882,0.2280247,0.142817453,0.048005443,0.020339163,0.009198208,0.024089111,0.00433255,0.008891493,0.000997764,0.001294622,0.00018854,0.000966107,0.016368931,0.020439124,0.012163985,5.22e-05,0.003803121,0.000343822,0.004194693,0.001173623,0.001563049,0.004024688,0.000238963,0.002290248,0.003779864,0.00015745,0.0012847,0.003837843,0.000148878,0.000313232,0.006487618,15630
330,Italian,13.05.15,15,0.088689841,0.035092901,0.356191609,0.439751095,0.70758957,0.235470331,0.199653494,0.216037018,0.548471051,0.45348437,0.039480834,0.196061763,0.009381043,0.007658209,0.05278952,0.033013638,0.008371473,0.002765275,0.012368888,0.00157691,0.001255035,0.000665158,0.000452327,0.00049024,0.000625003,0.02970472,4.04e-05,0.004444035,0.000336655,0.000431391,0.014952257,0.003981353,0.001578314,1.6e-05,0.000163637,0.001106868,0.000190982,0.001192422,0.000207175,0.00067672,8.79e-05,0.005943459,19464
331,Italian,13.05.15,15,0.108514909,0.186579628,0.349323304,0.098721268,0.385717211,0.696408391,0.21241824,0.175181753,0.128388256,0.10152335,0.369675145,0.085519207,0.132846192,0.081536636,0.004607853,0.013425338,0.023332473,0.000430894,0.003691254,4.86e-05,0.00341591,0.000164472,0.000722811,0.001451655,0.000178554,0.006298671,6.08e-06,0.007419006,0.000793424,0.000209675,0.000110171,0.000112453,0.556512356,3.2e-06,4.97e-05,0.000997324,0.000148689,0.574789524,0.000254667,0.000355733,0.000267761,0.034824751,14540
332,Italian,13.05.15,86,0.133488093,0.08966429,0.291248228,0.3314024,0.53869205,0.52784649,0.464997489,0.180187428,0.291966496,0.135897102,0.132602857,0.264680158,0.032661434,0.025241459,0.001641335,0.023065485,0.001000267,0.00432862,0.003662568,0.005774019,0.001092304,9.29e-05,0.006055634,0.000690356,0.001047834,0.001657205,4.37e-05,0.005388959,7.75e-05,0.001058275,0.002737796,2.14e-05,0.010926312,2.56e-05,5.84e-05,0.001216356,9.88e-05,0.005990549,2.79e-05,0.000255033,6.4e-05,0.000390707,347
333,Italian,13.05.15,40,0.153300567,0.095430258,0.286382594,0.399735071,0.491050766,0.420409001,0.520493441,0.178476982,0.401114743,0.184243535,0.279165793,0.383117211,0.009384149,0.002731369,0.000773594,0.048223391,0.001547192,0.02024838,0.003905249,0.002441109,0.002155651,0.000174779,0.001857959,0.000237142,0.000427765,0.000489134,5.23e-05,0.010144513,5.35e-05,0.000246965,0.00082818,2.82e-05,0.015281169,1.12e-05,9.31e-05,0.001703572,0.000144771,0.008243129,6.22e-05,0.000147884,2.58e-05,0.000627313,5286
334,Italian,12.05.15,154,0.158545569,0.023937396,0.182960544,0.186722509,0.512020985,0.40003854,0.110531064,0.282620285,0.317341335,0.16893921,0.11276084,0.209200319,0.01103283,0.006347158,0.001459157,0.000820796,0.010268015,0.04715791,0.12658897,0.001183416,0.003416322,5e-06,0.000774638,6.88e-05,0.043070287,0.000201651,6.24e-05,0.06786377,0.000120685,0.000688673,0.000183308,5.58e-05,0.001537096,1.86e-05,0.000207283,0.000604273,2.86e-05,0.00037214,0.001262274,9.35e-06,5.39e-05,0.001416626,132
335,Italian,11.05.15,93,0.04976826,0.020198885,0.144713444,0.017968209,0.270731187,0.75729566,0.020387711,0.193477313,0.049227401,0.0701779,0.024630183,0.030101351,0.112604327,0.094988212,0.00387231,0.482473105,0.03310474,0.007769207,0.013106927,0.000486377,0.000766326,0.026995949,0.000769786,0.00048955,0.007230706,0.000507228,0.000383682,0.000319018,4.24e-05,0.000269713,0.00068376,0.031657934,0.012779605,8.59e-05,6.88e-05,0.005528267,0.000540908,0.009468097,0.003867412,0.00247042,3.56e-05,0.006073408,15097
336,Italian,11.05.15,90,0.050860699,0.022234207,0.145945404,0.03012644,0.350434113,0.625474209,0.040857231,0.28822463,0.086301547,0.085450401,0.026627439,0.055879123,0.083927065,0.052898705,0.00508228,0.239327595,0.01510697,0.003651373,0.024615355,0.00280368,0.003534185,0.001585411,0.0269651,0.002925111,0.00165644,0.000459941,0.000317267,0.002061292,0.000171189,0.001336973,0.009893727,0.112941697,0.019145928,0.001634035,0.005341856,0.004354051,0.00187345,0.014676687,0.002470633,0.000301806,0.000254878,0.002114499,8486
337,Italian,11.05.15,137,0.046437675,0.01737318,0.164459383,0.025838399,0.341962381,0.702866911,0.030354992,0.234478102,0.062655186,0.086912454,0.023238704,0.044554528,0.028674673,0.022050608,0.009318486,0.365203559,0.018478278,0.005390365,0.084494568,0.002147837,0.001335107,0.003678407,0.014794667,0.003694724,0.004092255,0.000998285,6.31e-05,0.000504335,5.74e-05,0.001200113,0.001684994,0.072515883,0.014484951,0.004158717,0.002820064,0.001287,0.006013547,0.013914919,0.000379595,0.000588303,0.000326783,0.003639523,5412
338,Italian,06.05.15,481,0.113827999,0.02588001,0.315191736,0.072070359,0.315492165,0.461078584,0.095717875,0.43576674,0.103154695,0.072844015,0.055018687,0.114272221,0.032712191,0.005106105,0.002400644,9.91e-05,0.006217725,0.000248585,0.000323507,3.07e-05,0.000113274,2.6e-05,0.000114482,0.000560172,0.001841949,0.00017871,0.000299576,0.000206984,0.000254846,7.94e-05,0.000126297,0.037203491,0.000136331,5.44e-05,5.71e-05,0.021168526,3.69e-05,0.000132705,7.86e-05,1.64e-05,7.77e-06,0.000468242,368
339,Italian,28.04.15,131,0.01277338,0.004494348,0.332103043,0.041178473,0.57182658,0.428931322,0.004505016,0.392841171,0.17822772,0.2904071,0.006345675,0.020106339,0.006432874,0.002951958,0.001138174,0.002536881,0.036181279,0.011197943,0.008100365,0.00763915,5.09e-05,4.49e-05,0.00047041,0.000153919,0.006171765,8.27e-05,1.4e-05,0.000376947,3.01e-05,0.018167986,0.000715438,0.026813945,1.12e-05,3.17e-05,2.88e-05,0.019246576,0.000101851,5.26e-06,0.000499085,8.48e-05,7.84e-07,0.004386871,125
340,Italian,01.04.15,188,0.049937165,0.015733094,0.37784019,0.040451731,0.306293351,0.451261349,0.041811909,0.19992219,0.348816573,0.124222157,0.024203782,0.043954298,0.009759451,0.005669649,0.008943392,0.000196985,0.128745705,0.004555661,0.01335668,0.012769037,8.41e-05,1.69e-05,0.001661531,0.000476333,0.030742833,0.00060669,7.91e-05,0.000271448,0.000187462,0.001716921,0.001571975,0.009120087,5.9e-05,0.000507957,0.000143755,0.034587801,0.000222843,2.44e-05,0.000671137,0.000110752,7.68e-06,0.028452616,371
341,Italian,19.03.15,80,0.05405767,0.024014064,0.210805013,0.032373247,0.50267826,0.435870782,0.029778906,0.238817524,0.325312152,0.222931707,0.02889017,0.057736551,0.000564429,0.00017957,0.001753379,0.002466487,0.000249328,4.37e-05,0.000180136,3.61e-05,4.89e-05,2.63e-05,4.26e-05,0.000188453,0.003663536,0.000277485,1.1e-05,3.24e-05,1.69e-05,0.000186449,5.59e-07,1.28e-05,0.003413235,1.7e-06,2.6e-05,3.44e-06,6.19e-07,0.000952634,0.005956617,0.000334694,0.002579934,0.000136349,176
342,Italian,23.02.15,204,0.14342013,0.031124523,0.415228756,0.064818168,0.247438105,0.672282337,0.030035445,0.249573127,0.078144633,0.08895177,0.044463825,0.065142054,0.399751723,0.204435334,0.009675511,0.009586277,0.004344079,0.00148626,0.000296558,0.009322963,3.82e-05,0.001327111,0.024001107,0.025401272,0.003290596,0.002223744,0.002341854,2.97e-05,0.000463955,0.000610845,0.02224141,0.01603785,0.000211828,0.230077818,0.009226037,0.016678823,0.049180433,0.000134433,4.32e-05,0.000172867,0.000109212,0.000292771,563
343,Italian,23.02.15,166,0.090781729,0.020004996,0.361575258,0.050127024,0.267776137,0.702245588,0.03713557,0.24733662,0.050417931,0.08233905,0.035294296,0.063706224,0.064047366,0.039159723,0.053954229,0.02619883,0.024680056,0.000656976,0.003984456,0.032232113,0.000210961,0.001025142,0.005470229,0.004329966,0.004991263,0.002368698,7.99e-05,0.000132375,0.000147314,0.004195762,0.005602965,0.138485372,0.002852679,0.014401246,0.072170608,0.014613793,0.015438642,0.001868091,0.000603251,0.000230873,0.000160655,0.002510625,453
344,Italian,23.02.15,405,0.11997191,0.023669284,0.408122389,0.053361784,0.238257593,0.689158368,0.027467792,0.244288753,0.066552906,0.08270354,0.036712107,0.056413415,0.09434443,0.051806439,0.016746957,0.014058814,0.008240335,0.001068589,0.000998383,0.027330214,0.00038358,0.001667897,0.005861029,0.004243916,0.002412878,0.001019603,0.000299805,7.34e-05,0.000423022,0.004996168,0.007049688,0.145896405,0.000364835,0.053619783,0.037504446,0.020686591,0.015337564,0.000347682,0.000315085,0.000227404,3.87e-05,0.000964935,2205
